model_code,name,serie,install_type,energy_class,avg_rating,review_count,is_discontinued,url,highlights,has_home_connect,has_home_connect_evidence,has_smart_start,has_smart_start_evidence,has_programme_download,has_programme_download_evidence,has_intelligent_prog,has_intelligent_prog_evidence,has_wash_assistant,has_wash_assistant_evidence,has_efficient_dry,has_efficient_dry_evidence,has_perfect_dry,has_perfect_dry_evidence,has_extra_clean_zone,has_extra_clean_zone_evidence,has_hygiene_certified,has_hygiene_certified_evidence,has_remote_diagnostics,has_remote_diagnostics_evidence,has_green_collection,has_green_collection_evidence,has_silent_power_drive,has_silent_power_drive_evidence,has_aquastop,has_aquastop_evidence,has_time_light,has_time_light_evidence,has_emotion_light,has_emotion_light_evidence,has_status_light,has_status_light_evidence,has_open_assist,has_open_assist_evidence,has_rackmatic,has_rackmatic_evidence,has_max_flex_pro,has_max_flex_pro_evidence,has_dosage_assist,has_dosage_assist_evidence,has_vario_hinge,has_vario_hinge_evidence,has_favorite_program,has_favorite_program_evidence
SMI6ECS12E,Serie 6Lavastoviglie da incasso con frontalino 60 cm Acciaio spazzolato,Serie 6,built-in,A,4.9,18,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-con-frontalino-60cm/SMI6ECS12E,"Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,True,"...Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo...",False,,True,...Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva dell...,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",True,...Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per u...,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMI6ZCS10E,Serie 6Lavastoviglie da incasso con frontalino 60 cm Acciaio spazzolato,Serie 6,built-in,B,5.0,10,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-con-frontalino-60cm/SMI6ZCS10E,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla plastica* | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,False,,True,...PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla pla...,False,,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",False,,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMP4ECC72S,Serie 4Lavastoviglie da incasso sottopiano 60 cm Acciaio nero spazzolato anti-impronta,Serie 4,built-in,A,5.0,6,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-sottopiano-60cm/SMP4ECC72S,"Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttan...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,True,"...Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo...",False,,False,,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",True,...Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per u...,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMP4ECS71S,Serie 4Lavastoviglie da incasso sottopiano 60 cm Acciaio spazzolato,Serie 4,built-in,B,4.8,4,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-sottopiano-60cm/SMP4ECS71S,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,False,,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,True,"...Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo...",False,,True,...Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva dell...,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",False,,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMP4ECS79S,Il prodotto non è più disponibile,,,,,,True,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-sottopiano-60cm/SMP4ECS79S,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Assistente al lavaggio: il programma giusto per ogni carico. | RackMatic: cestello superiore regolabile in altezza su 3 livelli | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,False,,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,False,,False,,True,...Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva dell...,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",False,,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,True,...RackMatic: cestello superiore regolabile in altezza su 3 livelli...,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMP4ECW72S,Serie 4Lavastoviglie da incasso sottopiano 60 cm Bianco,Serie 4,built-in,A,0.0,0,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-sottopiano-60cm/SMP4ECW72S,"Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttan...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,True,"...Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo...",False,,False,,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",True,...Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per u...,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMP6ZCC71S,Il prodotto non è più disponibile,,,,,,True,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-sottopiano-60cm/SMP6ZCC71S,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla plastica* | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Intelligent Programme: personalizza il programma di lavaggio in base alle tue preferenze. | Assistente al lavaggio: il programma giusto per ogni carico. | Emotion Light: l'illuminazione interna della lavastoviglie. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,False,,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,True,...Intelligent Programme: personalizza il programma di lavaggio in base alle tue pre...,True,...Assistente al lavaggio: il programma giusto per ogni carico....,False,,True,...PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla pla...,True,...Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva dell...,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",False,,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,True,...Emotion Light: l'illuminazione interna della lavastoviglie....,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMS2HTI02E,Serie 2Lavastoviglie da libera installazione 60 cm Acciaio spazzolato anti-impronta,Serie 2,freestanding,D,4.9,205,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-60-cm/SMS2HTI02E,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,False,,False,,False,,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",False,,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMS2HTI06E,Serie 2Lavastoviglie da libera installazione 60 cm Acciaio spazzolato anti-impronta,Serie 2,freestanding,C,4.9,59,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-60-cm/SMS2HTI06E,"Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttan...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,False,,False,,False,,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",False,,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMS2HTW02E,Serie 2Lavastoviglie da libera installazione 60 cm Bianco,Serie 2,freestanding,D,4.7,96,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-60-cm/SMS2HTW02E,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,False,,False,,False,,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",False,,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMS2HTW06E,Serie 2Lavastoviglie da libera installazione 60 cm Bianco,Serie 2,freestanding,C,4.7,42,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-60-cm/SMS2HTW06E,"Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttan...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,False,,False,,False,,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",False,,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMS2ITI33E,Il prodotto non è più disponibile,,,,,,True,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-60-cm/SMS2ITI33E,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,False,,False,,False,,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",False,,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMS2ITW33E,Il prodotto non è più disponibile,,,,,,True,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-60-cm/SMS2ITW33E,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,False,,False,,False,,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",False,,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
